InstanceId,PredictedClassProbability,ActualClassLabel,Size
0,0.0376989333634633,NO,8
1,0.0376989333634633,NO,7
2,0.4864133581231675,NO,320
3,0.9999999999999908,NO,1047
4,0.0376989333634633,NO,5
5,0.03841432125632868,NO,16
6,0.04005433285644631,NO,36
7,0.03834757954528238,NO,14
8,0.10888755536590619,NO,123
9,0.20037088550486779,NO,235
10,0.16198634765254988,NO,248
11,0.04819288238902561,NO,97
12,0.07126644765526817,NO,12
13,0.04303519820347124,NO,53
14,0.04005433285644631,NO,35
15,0.03832471213319162,NO,13
16,0.03801150365624577,NO,8
17,0.0376989333634633,NO,6
18,0.0376989333634633,NO,5
19,0.9995672303707557,NO,454
20,0.37792106837133504,NO,269
21,0.13271839922644774,NO,138
22,0.0376989333634633,NO,4
23,0.0376989333634633,NO,4
24,0.0376989333634633,NO,5
25,0.04246655669677875,NO,46
26,0.03943136170045909,NO,29
27,0.0376989333634633,NO,5
28,0.298281033979131,NO,250
29,0.9987912377735523,NO,648
30,0.15322039599686335,NO,186
31,0.9030419764246053,NO,422
32,0.0377645904775998,NO,7
33,0.0377645904775998,NO,7
34,0.0457890907476041,NO,32
35,0.04567463981972815,NO,76
36,0.08813913596727621,NO,154
37,0.07980026697432446,NO,42
38,0.8991767848591138,NO,363
39,0.20142527675946614,NO,198
40,0.05160515176545319,NO,47
41,0.04077222606332603,NO,36
42,0.1026775747837674,NO,126
43,0.10945433316884733,NO,185
44,0.1295852530304392,NO,159
45,0.047098128236615334,NO,58
46,0.054682434271048644,NO,98
47,0.9552328364943657,NO,352
48,0.04193202710478556,NO,44
49,0.23992268281741225,NO,358
50,0.05010122605876836,NO,82
51,0.03834757954528238,NO,15
52,0.04246655669677875,NO,50
53,0.044245689872127875,NO,68
54,0.04080414185343127,NO,45
55,0.041878936982977594,NO,54
56,0.03943136170045909,NO,26
57,0.04567463981972815,NO,75
58,0.03943136170045909,NO,27
59,0.05008642506487175,NO,109
60,0.08126933602822613,NO,191
61,0.05192436280396889,NO,111
62,0.04596859917026646,NO,84
63,0.03800966807621665,NO,10
64,0.1003500798688058,NO,183
65,0.08113066560970973,NO,163
66,0.03985829491028018,NO,30
67,0.14608736005385214,NO,68
68,0.9999998791055836,NO,311
69,0.0377645904775998,NO,7
70,0.08647776369588621,NO,89
71,0.046628524762000065,NO,77
72,0.03903395768103886,NO,23
73,0.03917560107576573,NO,27
74,0.06567766886781795,NO,165
75,0.03917560107576573,NO,28
76,0.03878067064110255,NO,19
77,0.0629885771413557,NO,161
78,0.03878067064110255,NO,20
79,0.07702596434921513,NO,191
80,0.04077222606332603,NO,38
81,0.09840155329450459,NO,212
82,0.04080414185343127,NO,45
83,0.0532713875997611,NO,107
84,0.03800966807621665,NO,11
85,0.03878067064110255,NO,22
86,0.05969772520268747,NO,126
87,0.09275081845313173,NO,190
88,0.08129910147798235,NO,198
89,0.04281278392597484,NO,65
90,0.14415496129823338,NO,248
91,0.03910759049637671,NO,28
92,0.07362597419964939,NO,139
93,0.0377645904775998,NO,6
94,0.03985829491028018,NO,30
95,0.08158249948234374,NO,89
96,0.0376989333634633,NO,4
97,0.03878067064110255,NO,23
98,0.038075844958125514,NO,11
99,0.042947231957614726,NO,61
100,0.0731573883921069,NO,51
101,0.03841432125632868,NO,18
102,0.04596859917026646,NO,85
103,0.04495203635894635,NO,75
104,0.0376989333634633,NO,4
105,0.03987839905722294,NO,25
106,0.03985829491028018,NO,30
107,0.039599879262250115,NO,32
108,0.041878936982977594,NO,52
109,0.039599879262250115,NO,31
110,0.04005433285644631,NO,36
111,0.25982722739754915,NO,372
112,0.06967571271600265,NO,19
113,0.9824937386710877,NO,193
114,0.06669030327370619,NO,11
115,0.03800966807621665,NO,12
116,0.03985829491028018,NO,31
117,0.04990137624184959,NO,104
118,0.039599879262250115,NO,33
119,0.041878936982977594,NO,53
120,0.042352499292488674,NO,55
121,0.04132491386307838,NO,48
122,0.043091225203856415,NO,66
123,0.039599879262250115,NO,30
124,0.04179248460844725,NO,50
125,0.04303519820347124,NO,53
126,0.04807580665433013,NO,89
127,0.04179248460844725,NO,49
128,0.03800966807621665,NO,10
129,0.849036762567441,NO,351
130,0.06153115155572221,NO,116
131,0.048216978320632244,NO,85
132,0.04080414185343127,NO,43
133,0.039599879262250115,NO,31
134,0.03800966807621665,NO,10
135,0.03800966807621665,NO,12
136,0.03800966807621665,NO,12
137,0.04246655669677875,NO,46
138,0.0377645904775998,NO,8
139,0.8642698012492137,NO,348
140,0.2292435887122149,NO,153
141,0.04246731457123778,NO,59
142,0.03917560107576573,NO,28
143,0.03841432125632868,NO,18
144,0.0376989333634633,NO,7
145,0.0376989333634633,NO,4
146,0.03917560107576573,NO,27
147,0.04495747331823571,NO,72
148,0.04495747331823571,NO,71
149,0.043091225203856415,NO,62
150,0.039599879262250115,NO,30
151,0.07298952075009746,NO,50
152,0.05558562433175055,NO,69
153,0.043091225203856415,NO,62
154,0.04179248460844725,NO,47
155,0.041878936982977594,NO,53
156,0.0442794103843312,NO,65
157,0.05780215975458846,NO,136
158,0.047317098636592475,NO,91
159,0.041878936982977594,NO,56
160,0.038075844958125514,NO,9
161,0.046628524762000065,NO,77
162,0.07918132137134151,NO,81
163,0.05218278525715948,NO,119
