InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,15,0.16020732735741208,15
1,8,0.16020732735741208,8
2,7,0.16020732735741208,7
3,320,0.521896509409276,320
4,1099,1.0,1099
5,5,0.16020732735741208,5
6,16,0.16020732735741208,16
7,16,0.1605839250094352,16
8,40,0.23017287933131883,40
9,16,0.22967773699874325,16
10,169,0.23728455166457113,169
11,168,0.22829672338225476,168
12,261,0.6238033521532398,261
13,275,0.9920336965957075,275
14,97,0.1644956581190639,97
15,12,0.16182314100456216,12
16,53,0.16554712505973085,53
17,35,0.16095634874969086,35
18,13,0.16182314100456216,13
19,9,0.16135112939740964,9
20,50,0.23252239000648708,50
21,6,0.16020732735741208,6
22,5,0.16020732735741208,5
23,568,0.9999830865160857,568
24,274,0.6180727584778863,274
25,136,0.2171781563269283,136
26,4,0.16020732735741208,4
27,4,0.16020732735741208,4
28,5,0.16020732735741208,5
29,5,0.16020732735741208,5
30,346,0.6386230107543791,346
31,647,0.9841606318119104,647
32,68,0.17410244696124222,68
33,363,0.49785615264444005,363
34,126,0.20365747842739607,126
35,7,0.16035758118725277,7
36,7,0.16035758118725277,7
37,30,0.33038072963731846,30
38,94,0.18136132321520695,94
39,154,0.23229180136318975,154
40,75,0.17122268270217073,75
41,40,0.3082416754492783,40
42,84,0.18136132321520695,84
43,375,0.9252629367460246,375
44,207,0.3163016085449549,207
45,49,0.19799741751446817,49
46,36,0.16300111140304946,36
47,144,0.42448413246049,144
48,188,0.24610336267851918,188
49,152,0.20076728472371966,152
50,58,0.17769443257631592,58
51,98,0.19799741751446817,98
52,363,0.9744025720665175,363
53,44,0.16554712505973085,44
54,359,0.24782012066497086,359
55,82,0.18136132321520695,82
56,10,0.16020732735741208,10
57,402,0.990339877668779,402
58,101,0.17769443257631592,101
59,76,0.23794365585617774,76
60,10,0.16020732735741208,10
61,12,0.16020732735741208,12
62,12,0.16020732735741208,12
63,164,0.9995830763691741,164
64,66,0.1752097440599516,66
65,30,0.1605839250094352,30
66,18,0.16095634874969086,18
67,7,0.16020732735741208,7
68,4,0.16020732735741208,4
69,27,0.16095634874969086,27
70,52,0.17261755316788757,52
71,70,0.16300111140304946,70
72,81,0.16756301006936783,81
73,119,0.16300111140304946,119
74,47,0.1665135035095436,47
75,9,0.16035758118725277,9
76,334,0.794025127375631,334
77,82,0.24782012066497086,82
78,5,0.22967773699874325,5
79,45,0.16237292497920597,45
80,54,0.16237292497920597,54
81,51,0.1699162680694577,51
82,79,0.16756301006936783,79
83,26,0.16554712505973085,26
84,27,0.16182314100456216,27
85,110,0.8167336927423166,110
86,274,0.9997498394413018,274
87,111,0.1665135035095436,111
88,95,0.16135112939740964,95
89,10,0.16020732735741208,10
90,376,1.0,376
91,182,0.45928509434346104,182
92,30,0.16135112939740964,30
93,68,0.1665135035095436,68
94,324,0.704364223184055,324
95,7,0.16035758118725277,7
96,101,0.576027811846729,101
97,80,0.17600549853236136,80
98,47,0.9978278180230877,47
99,63,0.9980054141511567,63
100,40,0.16135112939740964,40
101,48,0.9828576626199117,48
102,34,0.1605839250094352,34
103,112,1.0,112
104,68,0.1644956581190639,68
105,27,0.1605839250094352,27
106,165,0.1686968366524441,165
107,28,0.1605839250094352,28
108,19,0.1605839250094352,19
109,161,0.1644956581190639,161
110,20,0.1605839250094352,20
111,194,0.1699162680694577,194
112,38,0.16300111140304946,38
113,212,0.20365747842739607,212
114,45,0.16135112939740964,45
115,107,0.17410244696124222,107
116,11,0.16020732735741208,11
117,22,0.16095634874969086,22
118,126,0.18136132321520695,126
119,191,0.21045407295435473,191
120,198,0.17410244696124222,198
121,65,0.16182314100456216,65
122,268,0.26571047402735354,268
123,44,0.16554712505973085,44
124,139,0.21045407295435473,139
125,29,0.16135112939740964,29
126,66,0.1665135035095436,66
127,6,0.16035758118725277,6
128,30,0.16135112939740964,30
129,115,0.23334636499366573,115
130,5,0.16020732735741208,5
131,23,0.16035758118725277,23
132,20,0.23017287933131883,20
133,78,0.5819475999128432,78
134,54,0.1644956581190639,54
135,27,0.23118098744021773,27
136,91,0.16182314100456216,91
137,94,0.25028476507151914,94
138,75,0.16300111140304946,75
139,5,0.16020732735741208,5
140,26,0.16300111140304946,26
141,30,0.16182314100456216,30
142,32,0.16035758118725277,32
143,57,0.23180081510875786,57
144,31,0.16035758118725277,31
145,41,0.23118098744021773,41
146,441,0.1794790501863077,441
147,19,0.16035758118725277,19
148,193,0.18334332074394397,193
149,11,0.16035758118725277,11
150,12,0.16020732735741208,12
151,31,0.16135112939740964,31
152,61,0.1758771656535805,61
153,33,0.16035758118725277,33
154,54,0.1746255568172713,54
155,55,0.1644956581190639,55
156,48,0.16135112939740964,48
157,66,0.16237292497920597,66
158,30,0.1605839250094352,30
159,50,0.163708419493875,50
160,53,0.16756301006936783,53
161,116,0.1896760240366557,116
162,69,0.17122268270217073,69
163,10,0.23066234459150914,10
164,7,0.2298753105250594,7
165,7,0.2298753105250594,7
166,62,0.46594462654255364,62
167,30,0.1605839250094352,30
168,49,0.16135112939740964,49
169,107,0.1686968366524441,107
170,92,0.23530457717801515,92
171,47,0.1644956581190639,47
172,49,0.16300111140304946,49
173,56,0.16182314100456216,56
174,63,0.16554712505973085,63
175,86,0.16554712505973085,86
176,139,0.17122268270217073,139
177,85,0.16300111140304946,85
178,37,0.16182314100456216,37
179,66,0.16135112939740964,66
180,56,0.23118098744021773,56
181,9,0.16095634874969086,9
182,78,0.17410244696124222,78
