InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,25,0.16,NO
1,25,0.16,NO
2,354,0.25,YES
3,775,0.3985,YES
4,25,0.16,NO
5,38,0.81,NO
6,226,0.28,NO
7,199,0.25,NO
8,34,0.34,NO
9,36,0.33,NO
10,36,0.37,NO
11,26,0.16,NO
12,441,0.24,YES
13,465,0.28,YES
14,191,0.25,YES
15,24,0.16,NO
16,24,0.16,NO
17,57,0.29,NO
18,54,0.31,NO
19,192,0.25,NO
20,300,0.25,NO
21,250,0.26,NO
22,627,0.308,NO
23,37,0.34,NO
24,35,0.35,NO
25,279,0.25,NO
26,274,0.25,NO
27,398,0.28,NO
28,238,0.26,NO
29,74,0.24,NO
30,69,0.28,NO
31,203,0.25,NO
32,229,0.26,NO
33,202,0.25,NO
34,101,0.24,NO
35,165,0.26,NO
36,337,0.28,NO
37,94,0.28,NO
38,381,0.28,NO
39,138,0.24,NO
40,40,0.33,NO
41,86,0.27,NO
42,90,0.28,NO
43,78,0.38,NO
44,84,0.34107142857142864,NO
45,59,0.7,NO
46,117,0.56,NO
47,149,0.28,NO
48,74,0.33,NO
49,230,0.24,NO
50,208,0.23,NO
51,55,0.53,NO
52,29,0.88,NO
53,110,0.27,NO
54,96,0.27,NO
55,42,0.29,NO
56,36,0.37,NO
57,355,0.41,YES
58,100,0.29,YES
59,73,0.3,YES
60,111,0.27,NO
61,99,0.43,YES
62,79,0.28,NO
63,28,0.21,NO
64,309,0.37,YES
65,94,0.46,YES
66,45,0.33,YES
67,39,0.33,NO
68,40,0.33,YES
69,28,0.23,NO
70,27,0.22,NO
71,71,0.28,YES
72,80,0.28,NO
73,40,0.33,YES
74,87,0.27,NO
