InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,28,0.0038226619575792327,NO
1,28,0.0038226619575792327,NO
2,449,0.04157987956565575,NO
3,1311,0.9999999999768601,YES
4,25,0.0037812506413675622,NO
5,50,0.004009910337878029,NO
6,76,0.004203200855564544,NO
7,38,0.00390843305271442,NO
8,175,0.0460137544302592,NO
9,326,0.0860797753991514,NO
10,370,0.05616775126245473,YES
11,145,0.08288808756086531,NO
12,85,0.004421588096668594,NO
13,64,0.004128335620176695,NO
14,36,0.00389898150952249,NO
15,36,0.00389898150952249,NO
16,32,0.028386246702530635,NO
17,26,0.0037812506413675622,NO
18,527,0.9995551507631169,YES
19,395,0.9996303311078677,NO
20,213,0.28885252078622603,NO
21,24,0.020720905739450207,NO
22,24,0.0037812506413675622,NO
23,27,0.0038226619575792327,NO
24,73,0.13773668884385393,NO
25,56,0.004080308806723739,NO
26,30,0.019728083525987594,NO
27,294,0.1941026019846983,NO
28,983,0.8176166696206629,NO
29,252,0.008023763527074552,NO
30,620,0.11855262121572147,NO
31,37,0.019779868206534462,NO
32,35,0.0038762862324421728,NO
33,286,0.008042449188581248,NO
34,232,0.0063648943291805754,NO
35,203,0.00801286425944506,NO
36,270,0.007650578262105349,NO
37,425,0.1525472886235089,NO
38,244,0.010357851339447275,NO
39,74,0.005084214307812399,NO
40,69,0.004214287737846839,NO
41,247,0.01160364044245256,NO
42,237,0.046467386671269297,NO
43,202,0.006843264993149112,NO
44,99,0.004891477911749501,NO
45,191,0.006432803282766564,NO
46,464,0.8554747638165223,NO
47,95,0.0044766436775214875,NO
48,549,0.018654106148120585,NO
49,136,0.005428646386372309,NO
50,40,0.00390843305271442,NO
51,86,0.004486766484303751,NO
52,105,0.06418670476381236,NO
53,79,0.021988749460844677,NO
54,85,0.004370152209901333,NO
55,72,0.02282452993130967,NO
56,105,0.004658333895495822,NO
57,52,0.004033384803214729,NO
58,151,0.624866073147457,NO
59,264,0.6361107224540692,NO
60,183,0.1506259883432885,NO
61,195,0.3595757563867069,NO
62,76,0.021433641144337136,NO
63,250,0.5061147223556297,NO
64,237,0.9557517228752079,NO
65,55,0.004033384803214729,NO
66,35,0.02000034931709202,NO
67,110,0.023992973016784297,NO
68,114,0.024720532878238447,NO
69,71,0.004177491150100317,NO
70,54,0.004009910337878029,NO
71,267,0.04847231092910332,NO
72,55,0.02591728197973476,NO
73,46,0.08237723910482225,NO
74,226,0.8328528110961771,NO
75,54,0.02567818775612431,NO
76,266,0.9999950084696121,NO
77,74,0.004265039905352982,NO
78,359,0.9793571716178207,NO
79,78,0.07172159355070773,NO
80,181,0.5270964372523089,NO
81,57,0.05871731140786509,NO
82,50,0.02534884046442654,NO
83,243,0.6849623479597394,NO
84,253,0.820490489396275,NO
85,306,0.9452881512427761,NO
86,139,0.20254959378371426,NO
87,344,0.9999809180904484,NO
88,58,0.204983049144349,NO
89,222,0.8596943012409961,NO
90,28,0.021426039193137677,NO
91,55,0.004033384803214729,NO
92,149,0.2917216032211911,NO
93,25,0.020767784705368757,NO
94,50,0.06730597076238935,NO
95,41,0.02118951470917775,NO
96,101,0.1405244086989087,NO
97,81,0.022547329670142415,NO
98,51,0.022631915772414905,NO
99,135,0.07167789471134527,NO
100,117,8.42238318354579E-61,NO
101,25,0.020767784705368757,NO
102,54,0.020670444014069277,NO
103,60,0.004080308806723739,NO
104,62,0.0280181564029669,NO
105,83,0.03478324354288824,NO
106,60,0.02721773795172577,NO
107,63,0.028416443015386476,NO
108,452,0.9999036244711687,NO
109,42,0.023459161982331597,NO
110,57,0.027287243121802425,NO
111,156,0.26280788365009494,NO
112,61,0.02721773795172577,NO
113,91,0.038364434936290645,NO
114,93,0.040053045864099815,NO
115,80,0.03353069140620169,NO
116,101,0.050655150620240286,NO
117,59,0.02713211713352559,NO
118,84,0.03548013402450632,NO
119,82,0.03598659573473627,NO
120,132,0.19632837555020358,NO
121,76,0.004265039905352982,NO
122,33,0.0038650486815427704,NO
123,430,0.9890564404672022,NO
124,153,0.20075630940785377,NO
125,122,0.16100629779020376,NO
126,75,0.0042278020620876286,NO
127,60,0.13087801498758236,NO
128,34,0.0038650486815427704,NO
129,39,0.00390843305271442,NO
130,36,0.0038650486815427704,NO
131,79,0.004432187098539903,NO
132,28,0.0038337767442379322,NO
133,438,0.9900230330869889,YES
134,194,0.9046590831668015,NO
135,99,0.0725024054099302,NO
136,55,0.020698484507314638,NO
137,43,0.003942745262087214,NO
138,27,0.0038226619575792327,NO
139,25,0.0037812506413675622,NO
140,53,0.004033384803214729,NO
141,108,0.05401047780360147,NO
142,103,0.02369417151572854,NO
143,85,0.004332000629166689,NO
144,54,0.004009910337878029,NO
145,78,0.0042278020620876286,NO
146,98,0.00448026934291784,NO
147,99,0.042574438556323584,NO
148,79,0.026569173229403407,NO
149,78,0.04941996614725889,NO
150,101,0.0635820674053234,NO
151,177,0.028253742779332007,NO
152,123,0.004772006577702223,NO
153,88,0.0374361967042851,NO
154,51,0.004009910337878029,NO
155,119,0.03072435819896979,NO
156,124,0.03204419665292318,NO
157,169,0.1250231115516231,NO
158,144,0.0255038061851768,NO
159,78,0.004315244001699387,NO
160,59,0.02713211713352559,NO
