InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,28,0.025894529902203336,NO
1,28,0.025894529902203336,NO
2,387,0.15723924762370978,NO
3,1087,0.9999999854531759,NO
4,25,0.025894529902203336,NO
5,50,0.025656431557703613,NO
6,76,0.026184327693930805,NO
7,38,0.026040534202385817,NO
8,168,0.03325806623672062,NO
9,268,0.289995681769259,NO
10,374,0.08546522874948012,YES
11,145,0.028436148406701146,NO
12,85,0.026006431145822816,NO
13,64,0.026029106811173878,NO
14,36,0.025162496640927894,NO
15,36,0.025162496640927894,NO
16,36,0.025960031998849935,NO
17,26,0.025894529902203336,NO
18,491,0.9959494313046795,NO
19,354,0.18495342341681917,NO
20,196,0.03677539391465123,NO
21,24,0.025894529902203336,NO
22,27,0.025894529902203336,NO
23,69,0.1346903879384413,NO
24,56,0.13359946176506118,NO
25,26,0.025894529902203336,NO
26,187,0.04218402469648211,NO
27,983,0.9994205904926942,NO
28,252,0.042644550231600686,NO
29,620,0.740468991573469,NO
30,37,0.025483440833008342,NO
31,35,0.025483440833008342,NO
32,286,0.0430561584999116,NO
33,232,0.03438694192408394,NO
34,203,0.043573684190424435,NO
35,270,0.04112483189395256,NO
36,425,0.8111954123081423,NO
37,244,0.05537201027023556,NO
38,74,0.02884486448093436,NO
39,69,0.025527051128598773,NO
40,228,0.05730349611750209,NO
41,231,0.046797387829923244,NO
42,202,0.03593786738332671,NO
43,99,0.027289480342728892,NO
44,191,0.033622988647814184,NO
45,447,0.7587437873659418,YES
46,95,0.026206287869277044,NO
47,549,0.1555638006497352,NO
48,136,0.029326725607064702,NO
49,40,0.026040534202385817,NO
50,86,0.026134434794559416,NO
51,90,0.026208875629571634,NO
52,79,0.026023829274583545,NO
53,85,0.026208875629571634,NO
54,59,0.025889536713403404,NO
55,112,0.02703896260046216,NO
56,52,0.02544097909313814,NO
57,157,0.1494586936000961,NO
58,74,0.026673668060931754,NO
59,230,0.19747041051429715,NO
60,206,0.17410651093451157,NO
61,55,0.02544097909313814,NO
62,29,0.025894529902203336,NO
63,111,0.02678712217918199,NO
64,98,0.026552686149876034,NO
65,43,0.02524058977066309,NO
66,54,0.025765381409628224,NO
67,205,0.03198945844930206,NO
68,121,0.027734838869908653,NO
69,107,0.026681281159689638,NO
70,74,0.025679357010634653,NO
71,76,0.025679357010634653,NO
72,33,0.14251020557723312,NO
73,420,0.8989518887357357,YES
74,146,0.030891677900856368,NO
75,125,0.027596642426487548,NO
76,75,0.025854790566426235,NO
77,47,0.026136171226318484,NO
78,34,0.025960031998849935,NO
79,39,0.026040534202385817,NO
80,36,0.025960031998849935,NO
81,79,0.025822776236068243,NO
82,28,0.025419109884568736,NO
83,422,0.6961744754989847,NO
84,212,0.47007849596043966,NO
85,88,0.02654280284673731,NO
86,57,0.025765381409628224,NO
87,43,0.02556250391070338,NO
88,27,0.025894529902203336,NO
89,25,0.025894529902203336,NO
90,53,0.025765381409628224,NO
91,108,0.13882771960448312,NO
92,102,0.13823696242096542,NO
93,85,0.026208875629571634,NO
94,54,0.025765381409628224,NO
95,78,0.026023829274583545,NO
96,98,0.026628285749577832,NO
97,78,0.025822776236068243,NO
98,77,0.025854790566426235,NO
99,97,0.026206287869277044,NO
100,176,0.030497882572552523,NO
101,123,0.02720080145491408,NO
102,51,0.025765381409628224,NO
103,71,0.025854790566426235,NO
104,94,0.13706255380135332,NO
