InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,28,0.00125,NO
1,28,0.00125,NO
2,387,0.003731343283582089,NO
3,1087,0.007407407407407406,NO
4,25,0.003731343283582089,NO
5,50,0.9925925925925926,NO
6,76,0.003731343283582089,NO
7,38,0.003731343283582089,NO
8,168,0.007407407407407406,NO
9,267,0.007407407407407406,NO
10,374,0.9925925925925926,NO
11,145,0.9925925925925926,NO
12,85,0.007407407407407406,NO
13,64,0.007407407407407406,NO
14,36,0.33375,NO
15,36,0.33375,NO
16,36,0.33375,NO
17,26,0.007407407407407406,NO
18,491,0.003731343283582089,NO
19,354,0.9925925925925926,NO
20,196,0.9925925925925926,NO
21,24,0.0010718113612004287,NO
22,27,0.007407407407407406,NO
23,55,0.003731343283582089,NO
24,54,0.003731343283582089,NO
25,26,0.007407407407407406,NO
26,187,0.007407407407407406,NO
27,983,0.007407407407407406,NO
28,252,0.9925925925925926,NO
29,620,0.5,NO
30,37,0.003731343283582089,NO
31,35,0.0024937655860349127,NO
32,286,0.5,NO
33,232,0.007407407407407406,NO
34,203,0.007407407407407406,NO
35,270,0.007407407407407406,NO
36,425,0.007407407407407406,NO
37,244,0.9925925925925926,NO
38,74,0.003731343283582089,NO
39,69,0.007407407407407406,NO
40,228,0.007407407407407406,NO
41,231,0.007407407407407406,NO
42,202,0.007407407407407406,NO
43,99,0.9925925925925926,NO
44,191,0.007407407407407406,NO
45,447,0.5,YES
46,95,0.003731343283582089,NO
47,549,0.003731343283582089,NO
48,136,0.007407407407407406,NO
49,40,0.0014992503748125937,NO
50,86,0.003731343283582089,NO
51,90,0.007407407407407406,NO
52,79,0.003731343283582089,NO
53,85,0.007407407407407406,NO
54,59,0.003731343283582089,NO
55,112,0.007407407407407406,NO
56,52,0.003731343283582089,NO
57,157,0.007407407407407406,NO
58,74,0.003731343283582089,NO
59,230,0.003731343283582089,NO
60,211,0.9925925925925926,NO
61,55,0.003731343283582089,NO
62,29,0.14362272240085747,NO
63,111,0.007407407407407406,NO
64,98,0.003731343283582089,NO
65,43,0.003731343283582089,NO
66,54,0.003731343283582089,NO
67,205,0.9925925925925926,NO
68,121,0.9925925925925926,NO
69,107,0.003731343283582089,NO
70,74,0.003731343283582089,NO
71,76,0.003731343283582089,NO
72,412,0.007407407407407406,YES
73,146,0.9925925925925926,NO
74,125,0.007407407407407406,NO
75,75,0.003731343283582089,NO
76,47,0.007407407407407406,NO
77,34,0.007407407407407406,NO
78,39,0.0014992503748125937,NO
79,36,0.33375,NO
80,79,0.003731343283582089,NO
81,28,0.00125,NO
82,422,0.007407407407407406,NO
83,211,0.9925925925925926,NO
84,88,0.003731343283582089,NO
85,57,0.003731343283582089,NO
86,43,0.003731343283582089,NO
87,27,0.007407407407407406,NO
88,25,0.003731343283582089,NO
89,53,0.003731343283582089,NO
90,105,0.003731343283582089,NO
91,107,0.003731343283582089,NO
92,85,0.007407407407407406,NO
93,54,0.003731343283582089,NO
94,78,0.003731343283582089,NO
95,98,0.003731343283582089,NO
96,78,0.003731343283582089,NO
97,77,0.003731343283582089,NO
98,97,0.003731343283582089,NO
99,176,0.007407407407407406,NO
100,123,0.007407407407407406,NO
101,51,0.3341645885286783,NO
102,71,0.007407407407407406,NO
103,92,0.007407407407407406,NO
104,28,0.00125,NO
105,28,0.00125,NO
106,387,0.003731343283582089,NO
107,913,0.007407407407407406,NO
108,25,0.003731343283582089,NO
109,37,0.003731343283582089,NO
110,148,0.007407407407407406,NO
111,176,0.007407407407407406,NO
112,237,0.9925925925925926,NO
113,36,0.33375,NO
114,36,0.33375,NO
115,36,0.33375,NO
116,26,0.007407407407407406,NO
117,489,0.003731343283582089,NO
118,475,0.007407407407407406,NO
119,197,0.9925925925925926,NO
120,24,0.0010718113612004287,NO
121,30,0.9925925925925926,NO
122,55,0.003731343283582089,NO
123,54,0.003731343283582089,NO
124,192,0.007407407407407406,NO
