InstanceId,PredictedClassProbability,ActualClassLabel,Size
0,5.379236148466917E-4,NO,8
1,2.0185708518368994E-4,NO,7
2,0.9983896940418681,NO,279
3,8.064516129032258E-4,NO,836
4,1.1536686663590217E-4,NO,5
5,8.064516129032258E-4,NO,16
6,8.064516129032258E-4,NO,36
7,8.064516129032258E-4,NO,14
8,8.064516129032258E-4,NO,116
9,0.0016103059581320453,NO,189
10,0.0016103059581320453,NO,252
11,8.064516129032258E-4,NO,100
12,8.064516129032258E-4,NO,53
13,8.064516129032258E-4,NO,35
14,8.064516129032258E-4,NO,13
15,4.0355125100887816E-4,NO,8
16,0.0016103059581320453,NO,7
17,1.1536686663590217E-4,NO,5
18,0.9983896940418681,NO,409
19,0.0016103059581320453,NO,238
20,8.064516129032258E-4,NO,125
21,2.0185708518368994E-4,NO,4
22,1.1536686663590217E-4,NO,5
23,0.0016103059581320453,NO,42
24,0.0016103059581320453,NO,29
25,1.1536686663590217E-4,NO,5
26,8.064516129032258E-4,NO,152
27,8.064516129032258E-4,NO,648
28,8.064516129032258E-4,NO,178
29,8.064516129032258E-4,NO,418
30,1.794365691727974E-4,NO,7
31,1.794365691727974E-4,NO,7
32,4.0355125100887816E-4,NO,32
33,8.064516129032258E-4,NO,76
34,8.064516129032258E-4,NO,154
35,8.064516129032258E-4,NO,36
36,8.064516129032258E-4,NO,363
37,8.064516129032258E-4,NO,194
38,4.0355125100887816E-4,NO,47
39,4.0355125100887816E-4,NO,36
40,0.0016103059581320453,NO,126
41,8.064516129032258E-4,NO,181
42,4.0355125100887816E-4,NO,149
43,8.064516129032258E-4,NO,58
44,8.064516129032258E-4,NO,98
45,8.064516129032258E-4,NO,335
46,8.064516129032258E-4,NO,44
47,8.064516129032258E-4,NO,358
48,8.064516129032258E-4,NO,82
49,0.2001937358734259,NO,15
50,4.0355125100887816E-4,NO,50
51,4.0355125100887816E-4,NO,55
52,5.379236148466917E-4,NO,45
53,5.379236148466917E-4,NO,54
54,5.379236148466917E-4,NO,13
55,0.0016103059581320453,NO,80
56,8.064516129032258E-4,NO,27
57,0.0016103059581320453,NO,70
58,2.691065662002153E-4,NO,10
59,0.0016103059581320453,NO,167
60,0.0016103059581320453,NO,143
61,4.0355125100887816E-4,NO,30
62,1.1536686663590217E-4,NO,5
63,0.0016103059581320453,NO,74
64,0.0016103059581320453,NO,66
65,0.0016103059581320453,NO,17
66,8.064516129032258E-4,NO,27
67,8.064516129032258E-4,NO,128
68,8.064516129032258E-4,NO,75
69,8.064516129032258E-4,NO,68
70,8.064516129032258E-4,NO,38
71,8.064516129032258E-4,NO,49
72,2.691065662002153E-4,NO,10
73,0.9983896940418681,NO,350
74,8.064516129032258E-4,NO,109
75,8.064516129032258E-4,NO,87
76,8.064516129032258E-4,NO,43
77,8.064516129032258E-4,NO,22
78,2.691065662002153E-4,NO,10
79,2.691065662002153E-4,NO,12
80,2.691065662002153E-4,NO,12
81,5.379236148466917E-4,NO,46
82,5.379236148466917E-4,NO,8
83,0.9983896940418681,NO,336
84,0.0016103059581320453,NO,168
85,8.064516129032258E-4,NO,57
86,8.064516129032258E-4,NO,29
87,8.064516129032258E-4,NO,18
88,2.0185708518368994E-4,NO,7
89,2.0185708518368994E-4,NO,4
90,8.064516129032258E-4,NO,27
91,0.0016103059581320453,NO,72
92,0.0016103059581320453,NO,70
93,8.064516129032258E-4,NO,62
94,8.064516129032258E-4,NO,30
95,8.064516129032258E-4,NO,49
96,8.064516129032258E-4,NO,69
97,8.064516129032258E-4,NO,46
98,8.064516129032258E-4,NO,52
99,8.064516129032258E-4,NO,61
100,8.064516129032258E-4,NO,135
101,8.064516129032258E-4,NO,91
102,8.064516129032258E-4,NO,9
103,8.064516129032258E-4,NO,36
104,0.0016103059581320453,NO,62
105,0.0016103059581320453,NO,8
106,0.0016103059581320453,NO,7
107,0.0016103059581320453,NO,279
108,0.5,NO,836
109,0.0016103059581320453,NO,5
110,0.0016103059581320453,NO,16
111,0.0016103059581320453,NO,36
112,0.0016103059581320453,NO,14
113,0.0016103059581320453,NO,116
114,0.0016103059581320453,NO,189
115,0.0016103059581320453,NO,252
116,0.0016103059581320453,NO,100
117,0.0016103059581320453,NO,53
118,0.0016103059581320453,NO,35
119,0.0016103059581320453,NO,13
120,0.0016103059581320453,NO,8
121,0.0016103059581320453,NO,7
122,8.064516129032258E-4,NO,5
123,0.0016103059581320453,NO,409
124,0.0016103059581320453,NO,238
125,0.0016103059581320453,NO,125
126,8.064516129032258E-4,NO,4
127,8.064516129032258E-4,NO,5
128,0.0016103059581320453,NO,42
129,0.0016103059581320453,NO,29
130,0.0016103059581320453,NO,5
131,0.0016103059581320453,NO,152
132,0.5,NO,648
133,0.0016103059581320453,NO,178
134,0.5,NO,418
135,0.0016103059581320453,NO,7
136,0.0016103059581320453,NO,7
137,0.0016103059581320453,NO,32
138,0.0016103059581320453,NO,76
139,0.0016103059581320453,NO,154
140,0.0016103059581320453,NO,36
141,0.0016103059581320453,NO,363
142,0.0016103059581320453,NO,194
143,0.0016103059581320453,NO,47
144,0.0016103059581320453,NO,36
145,0.0016103059581320453,NO,126
146,0.0016103059581320453,NO,181
147,0.0016103059581320453,NO,149
148,0.0016103059581320453,NO,58
149,0.0016103059581320453,NO,98
150,0.0016103059581320453,NO,335
151,0.0016103059581320453,NO,44
152,0.5,NO,358
153,0.0016103059581320453,NO,82
154,0.0016103059581320453,NO,15
155,0.0016103059581320453,NO,50
156,0.0016103059581320453,NO,55
157,0.0016103059581320453,NO,45
158,0.0016103059581320453,NO,54
159,0.0016103059581320453,NO,13
160,0.0016103059581320453,NO,80
161,8.064516129032258E-4,NO,27
162,0.0016103059581320453,NO,70
163,8.064516129032258E-4,NO,10
164,0.0016103059581320453,NO,167
165,8.064516129032258E-4,NO,143
166,8.064516129032258E-4,NO,30
167,8.064516129032258E-4,NO,5
168,8.064516129032258E-4,NO,74
169,8.064516129032258E-4,NO,66
170,0.0016103059581320453,NO,17
171,8.064516129032258E-4,NO,27
172,8.064516129032258E-4,NO,128
173,8.064516129032258E-4,NO,75
174,8.064516129032258E-4,NO,68
175,8.064516129032258E-4,NO,38
176,0.0016103059581320453,NO,49
177,0.0016103059581320453,NO,10
178,0.0016103059581320453,NO,350
179,0.0016103059581320453,NO,109
180,0.0016103059581320453,NO,87
181,0.0016103059581320453,NO,43
182,0.0016103059581320453,NO,22
183,0.0016103059581320453,NO,10
184,0.0016103059581320453,NO,12
185,8.064516129032258E-4,NO,12
186,0.0016103059581320453,NO,46
187,0.0016103059581320453,NO,8
188,0.0016103059581320453,NO,336
189,0.0016103059581320453,NO,168
190,0.0016103059581320453,NO,57
191,0.0016103059581320453,NO,29
192,0.0016103059581320453,NO,18
193,0.0016103059581320453,NO,7
194,0.0016103059581320453,NO,4
195,0.0016103059581320453,NO,27
196,8.064516129032258E-4,NO,72
197,8.064516129032258E-4,NO,70
198,0.0016103059581320453,NO,62
199,8.064516129032258E-4,NO,30
200,0.0016103059581320453,NO,49
201,0.0016103059581320453,NO,69
202,0.0016103059581320453,NO,46
203,8.064516129032258E-4,NO,52
204,0.0016103059581320453,NO,61
205,8.064516129032258E-4,NO,135
206,0.0016103059581320453,NO,91
207,0.0016103059581320453,NO,9
208,0.0016103059581320453,NO,36
209,0.0016103059581320453,NO,62
210,8.064516129032258E-4,NO,30
211,0.0016103059581320453,NO,61
212,0.0016103059581320453,NO,34
213,0.0016103059581320453,NO,93
214,0.0016103059581320453,NO,29
215,0.0016103059581320453,NO,52
216,0.0016103059581320453,NO,51
217,0.0016103059581320453,NO,30
218,8.064516129032258E-4,NO,25
219,8.064516129032258E-4,NO,30
220,1.1536686663590217E-4,NO,5
221,2.0185708518368994E-4,NO,4
222,8.064516129032258E-4,NO,246
223,8.064516129032258E-4,NO,599
224,1.1536686663590217E-4,NO,5
225,8.064516129032258E-4,NO,159
226,8.064516129032258E-4,NO,132
227,4.0355125100887816E-4,NO,9
228,4.0355125100887816E-4,NO,8
229,2.0185708518368994E-4,NO,7
230,8.064516129032258E-4,NO,238
231,8.064516129032258E-4,NO,341
232,0.0016103059581320453,NO,167
233,2.0185708518368994E-4,NO,4
234,8.064516129032258E-4,NO,6
235,4.0355125100887816E-4,NO,30
236,0.0016103059581320453,NO,24
237,8.064516129032258E-4,NO,206
238,8.064516129032258E-4,NO,176
239,0.0016103059581320453,NO,418
240,1.794365691727974E-4,NO,7
241,1.794365691727974E-4,NO,7
242,8.064516129032258E-4,NO,35
243,0.0016103059581320453,NO,37
244,0.0016103059581320453,NO,241
245,8.064516129032258E-4,NO,130
246,0.0016103059581320453,NO,383
247,8.064516129032258E-4,NO,296
248,0.0016103059581320453,NO,161
249,0.2001937358734259,NO,15
250,4.0355125100887816E-4,NO,50
251,8.064516129032258E-4,NO,53
252,4.0355125100887816E-4,NO,135
253,8.064516129032258E-4,NO,123
254,5.379236148466917E-4,NO,74
255,8.064516129032258E-4,NO,62
256,0.0016103059581320453,NO,16
257,2.691065662002153E-4,NO,9
258,0.0016103059581320453,NO,191
259,8.064516129032258E-4,NO,85
260,8.064516129032258E-4,NO,39
261,5.379236148466917E-4,NO,54
262,0.9983896940418681,NO,88
263,0.0016103059581320453,NO,72
264,5.379236148466917E-4,NO,8
265,8.064516129032258E-4,NO,212
266,8.064516129032258E-4,NO,24
267,2.691065662002153E-4,NO,13
268,0.2001937358734259,NO,15
269,5.379236148466917E-4,NO,8
270,2.0185708518368994E-4,NO,7
271,2.691065662002153E-4,NO,37
272,8.064516129032258E-4,NO,30
273,0.2001937358734259,NO,17
274,4.0355125100887816E-4,NO,51
275,1.1536686663590217E-4,NO,5
276,8.064516129032258E-4,NO,156
277,0.0016103059581320453,NO,343
278,8.064516129032258E-4,NO,191
279,4.0355125100887816E-4,NO,47
280,4.0355125100887816E-4,NO,36
281,0.0016103059581320453,NO,61
282,5.379236148466917E-4,NO,72
283,8.064516129032258E-4,NO,246
284,8.064516129032258E-4,NO,43
285,0.0016103059581320453,NO,255
286,8.064516129032258E-4,NO,84
287,8.064516129032258E-4,NO,64
288,2.691065662002153E-4,NO,10
289,8.064516129032258E-4,NO,40
290,0.2001937358734259,NO,15
291,5.379236148466917E-4,NO,45
292,5.379236148466917E-4,NO,54
293,5.379236148466917E-4,NO,13
294,8.064516129032258E-4,NO,83
295,4.0355125100887816E-4,NO,30
296,1.1536686663590217E-4,NO,5
