InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,215,0.03575413948372275,215
1,271,0.013458429748466122,271
2,458,0.01300821069456527,458
3,137,0.012418316042338881,137
4,357,0.013582932271180207,357
5,1243,0.9999999996104066,1243
6,51,0.010574319780248505,51
7,154,0.012660844291187792,154
8,31,0.010209991889444457,31
9,934,0.3396814804167507,934
10,180,0.0362032743031034,180
11,260,0.013196905144507668,260
12,584,0.6765700226901454,584
13,40,0.010395230902301846,40
14,372,0.25378066389490295,372
15,388,0.008875121119626603,388
16,51,0.010574319780248505,51
17,609,0.9082682278729721,609
18,32,0.010374106709479497,32
19,66,0.011081256722875138,66
20,180,0.4100166424598937,180
21,587,0.9189736929136924,587
22,164,0.39672542722573084,164
23,50,0.011311560419704816,50
24,27,0.010209991889444457,27
25,938,0.978748821017942,938
26,60,0.010574319780248505,60
27,62,0.011311560419704816,62
28,87,0.011672884570847163,87
29,52,0.011051395411844639,52
30,270,0.7568852262521721,270
31,163,0.012660844291187792,163
32,109,0.032693919877712745,109
33,147,0.012617091369681232,147
34,58,0.011051395411844639,58
35,44,0.010562291469675014,44
36,106,0.1691638498940494,106
37,151,0.16869084408570803,151
38,352,0.11341431408950257,352
39,715,0.9494924065824096,715
40,876,0.9029481320524405,876
41,356,0.2422860023245365,356
42,27,0.09257400031963631,27
43,55,0.010574319780248505,55
44,191,0.01314048583173662,191
45,90,0.010912354242161436,90
46,271,0.11395528223883933,271
47,137,0.03218932915099291,137
48,79,0.010912354242161436,79
49,82,0.01108763232646494,82
50,147,0.012162810905453143,147
51,422,0.013404473955118816,422
52,1030,0.998567258818487,1030
53,529,0.96898438248305,529
54,189,0.012902298010300668,189
55,167,0.22760577175872984,167
56,84,0.011251870555436624,84
57,195,0.198595979553584,195
58,374,0.2364795010381476,374
59,126,0.012379504646442444,126
60,106,0.041613055972724605,106
61,109,0.011726725717958192,109
62,85,0.011251870555436624,85
63,236,0.034251203366715076,236
64,314,0.035181871043408634,314
65,813,0.6671388466213056,813
66,27,0.010209991889444457,27
67,89,0.011404504996320973,89
68,300,0.8535731817473717,300
69,166,0.9991631585138248,166
70,92,0.011545006675077303,92
71,492,0.9999999439487847,492
72,93,0.011841901127277264,93
73,244,0.013500708786864244,244
74,183,0.17148269407433625,183
75,250,0.013409602659366072,250
76,109,0.012002595975532906,109
77,602,0.9646061946969251,602
78,565,0.28743629361570977,565
79,69,0.011609045289213148,69
80,77,0.010919481360263538,77
81,97,0.16662908510701288,97
82,337,0.03507253824339763,337
83,214,0.012989876436160896,214
84,79,0.011251870555436624,79
85,25,0.010209991889444457,25
86,84,0.011251870555436624,84
87,34,0.010209991889444457,34
88,33,0.010527888187769082,33
89,104,0.01107048211163992,104
90,172,0.011737194473012857,172
91,70,0.010746832591555911,70
92,140,0.012418316042338881,140
93,154,0.012553027121698012,154
94,356,0.3165860018133583,356
95,248,0.013256079179630065,248
96,276,0.21237876297173033,276
97,176,0.011925561688701031,176
98,637,0.9995623393089313,637
99,86,0.030147942085683405,86
100,53,0.02877789303311153,53
101,132,0.011716389703710297,132
102,4088,2.27677048074207E-80,4088
103,577,0.7255892374633305,577
104,758,0.9977641233929256,758
105,101,0.031202782495855414,101
106,515,0.8813578337376831,515
107,327,0.22060412274821087,327
108,273,0.4308967712916221,273
109,136,0.012297446754537342,136
110,56,0.010744227216532799,56
111,74,0.010746832591555911,74
112,359,0.9835705621613882,359
113,174,0.012959508862952572,174
114,148,0.012297446754537342,148
115,92,0.011404504996320973,92
116,45,0.010395230902301846,45
117,168,0.013070373999634712,168
118,77,0.010919481360263538,77
119,664,0.006848625578311911,664
120,88,0.011976491937625568,88
121,261,0.0638336810250948,261
122,54,0.011051395411844639,54
123,51,0.09286415012844379,51
124,140,0.03414528608856803,140
125,152,0.012831953839682686,152
126,39,0.010562291469675014,39
127,131,0.012021480438255164,131
128,47,0.010562291469675014,47
129,129,0.012274053524380634,129
130,43,0.010562291469675014,43
131,257,0.13319644289588828,257
132,62,0.011051395411844639,62
133,45,0.010395230902301846,45
134,94,0.011712193576601767,94
135,72,0.010746832591555911,72
136,42,0.010395230902301846,42
137,48,0.010395230902301846,48
138,89,0.01108763232646494,89
139,380,0.013081860294400616,380
140,138,0.012418316042338881,138
141,142,0.012418316042338881,142
142,191,0.01299713646722817,191
143,46,0.010718832306803447,46
144,165,0.012554481893781168,165
145,171,0.012266084452453523,171
146,56,0.010744227216532799,56
147,179,0.013076627553188926,179
148,74,0.011231603034865431,74
149,36,0.010395230902301846,36
150,37,0.010395230902301846,37
151,34,0.010209991889444457,34
152,34,0.010209991889444457,34
153,38,0.010395230902301846,38
154,39,0.010395230902301846,39
155,156,0.012430863175075782,156
156,84,0.011545006675077303,84
157,117,0.011569829243056422,117
158,94,0.01107048211163992,94
159,71,0.011231603034865431,71
160,183,0.01203345022811671,183
