InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,215,1.0,215
1,274,0.9404936037107999,274
2,461,0.8988784624856115,461
3,138,0.9945296277086938,138
4,358,0.9999952199466463,358
5,1248,0.5358029600775828,1248
6,51,0.5513857754175052,51
7,45,0.8220113884888763,45
8,157,1.0,157
9,31,0.38859300937661606,31
10,1008,0.617934588887106,1008
11,55,0.9941367064655833,55
12,204,1.0,204
13,55,0.9999793662494596,55
14,103,0.9999801163997747,103
15,83,0.9578293916618227,83
16,262,0.8331390384693708,262
17,83,0.9578293916618227,83
18,867,0.7151450376049204,867
19,40,0.5513857754175052,40
20,387,0.8511089925390214,387
21,390,0.9345371920052126,390
22,51,0.9563078990647765,51
23,637,0.7205435599830685,637
24,32,0.8220113884888763,32
25,68,0.9995621391864158,68
26,547,0.9228035790639524,547
27,566,0.814155274575882,566
28,314,0.7544068282299111,314
29,839,0.6774852826253245,839
30,211,0.9349310363302642,211
31,31,0.8220113884888763,31
32,50,1.0,50
33,27,0.38859300937661606,27
34,175,0.927664294350583,175
35,50,0.5513857754175052,50
36,62,0.8618415621000076,62
37,87,0.8768251728301918,87
38,52,0.9563078990647765,52
39,373,0.8814608890764671,373
40,224,0.9999983710602237,224
41,118,0.776003363032629,118
42,83,0.9943486689930116,83
43,147,0.5685729864301392,147
44,58,0.9995456271385943,58
45,44,0.8220113884888763,44
46,106,0.7532575709042748,106
47,189,0.9182732747554405,189
48,151,0.9995762308749164,151
49,352,0.8280925717133819,352
50,849,0.6896842629024259,849
51,877,0.6920170425852497,877
52,41,0.8124400552787844,41
53,319,0.8504463967039984,319
54,27,0.9563078990647765,27
55,55,0.5513857754175052,55
56,94,0.864626179874294,94
57,191,0.997091347403199,191
58,90,0.9999999558174594,90
59,90,0.8723392546487475,90
60,271,0.8468044139403852,271
61,152,0.8305266735595792,152
62,90,1.0,90
63,82,0.9999999900922955,82
64,147,0.9517522813598827,147
65,422,0.8076271861071985,422
66,1059,0.6091986956886999,1059
67,530,0.7357286667115309,530
68,205,0.8139963691649438,205
69,190,0.867064567304088,190
70,86,0.9943486689930116,86
71,207,0.7687594920934758,207
72,397,0.7639235398861346,397
73,573,0.8798276247238603,573
74,126,1.0,126
75,167,0.8340671657428914,167
76,109,1.0,109
77,85,0.5605279405479853,85
78,237,0.7327754959138789,237
79,424,0.7414762001083941,424
80,47,0.8220113884888763,47
81,1118,0.5782453480140695,1118
82,27,0.38859300937661606,27
83,89,0.3974271995130959,89
84,474,0.7822434458814032,474
85,166,1.0,166
86,92,0.8868768290689015,92
87,476,0.9299111533701115,476
88,93,1.0,93
89,244,1.0,244
90,204,0.9534133637085525,204
91,252,1.0,252
