InstanceId,PredictedClassProbability,ActualClassLabel,Size
0,0.5328005095873387,NO,168
1,0.5168665637914666,NO,227
2,0.8628546873518733,NO,373
3,0.5055721490462514,NO,87
4,0.9697519324684075,NO,288
5,0.9999999701660646,NO,901
6,0.37386653444669504,NO,21
7,0.9021622853659885,NO,111
8,0.32858438004538343,NO,5
9,0.21146869018457515,NO,687
10,0.5455601312086535,NO,121
11,0.998897322878493,NO,202
12,0.9997071385446872,NO,367
13,0.32858438004538343,NO,9
14,0.9832695001773262,NO,259
15,0.9612719756087369,NO,322
16,0.964367594809392,NO,7
17,0.9999896246146037,NO,380
18,0.32858438004538343,NO,8
19,0.37386653444669504,NO,39
20,0.9999705437871406,NO,116
21,0.9998871031835607,NO,364
22,0.9021622853659885,NO,106
23,0.8517569924870938,NO,16
24,0.32858438004538343,NO,4
25,0.35992845014978386,NO,712
26,0.32858438004538343,NO,10
27,0.8751605012619946,NO,29
28,0.8751605012619946,NO,48
29,0.8751605012619946,NO,23
30,0.9998909277579653,NO,158
31,0.5243471471056739,NO,133
32,0.9182385772640979,NO,18
33,0.5055721490462514,NO,83
34,0.9549394088686071,NO,24
35,0.964367594809392,NO,15
36,0.9920127021607336,NO,60
37,0.37386653444669504,NO,29
38,0.9862595850619412,NO,258
39,0.9999999658731874,NO,237
40,0.9999999982644159,NO,396
41,0.9994790969280888,NO,201
42,0.37386653444669504,NO,30
43,0.9154399004820315,NO,115
44,0.9446733446001855,NO,15
45,0.9997444845043729,NO,183
46,0.9956737310845194,NO,62
47,0.9804595988310609,NO,27
48,0.8433714077270941,NO,39
49,0.9999225794702367,NO,77
50,0.9994694432894476,NO,278
51,0.9999999000653219,NO,564
52,0.9999994740595732,NO,304
53,0.9981839866406392,NO,116
54,0.9844054011421969,NO,93
55,0.4114471619921401,NO,51
56,0.9999134233329431,NO,105
57,0.9999999922674587,NO,262
58,0.9964597580111192,NO,83
59,0.238339139995108,NO,65
60,0.9535805807230163,NO,68
61,0.37386653444669504,NO,47
62,0.99980418932066,NO,89
63,0.9957461808045178,NO,89
64,0.9999885938615942,NO,244
65,0.32858438004538343,NO,4
66,0.8751605012619946,NO,44
67,0.9999981176737145,NO,181
68,0.9999134233329431,NO,102
69,0.9993084799442308,NO,57
70,0.9999863231714087,NO,306
71,0.9993084799442308,NO,58
72,0.9999410410025436,NO,126
73,0.9549335928420127,NO,49
74,0.9999037992086305,NO,134
75,0.9926753604005084,NO,25
76,6.436531406382652E-5,NO,474
77,0.9999999325880986,NO,463
78,0.9865873850752014,NO,42
79,0.97759745070423,NO,43
80,0.9896900535654144,NO,65
81,0.4011423184710911,NO,285
82,0.9900326981887805,NO,143
83,0.9728008382804577,NO,13
84,0.8760856663636548,NO,4
85,0.9788635523832253,NO,31
86,0.9213411072984711,NO,13
87,0.9213411072984711,NO,12
88,0.9878758358108146,NO,20
89,0.9884928684496569,NO,20
90,0.97759745070423,NO,22
91,0.9935075622982994,NO,89
92,0.9931583188892538,NO,107
93,0.9086000802489942,NO,143
94,0.9721785686712693,NO,216
95,0.8630915920925458,NO,62
96,0.9999999356089794,NO,481
97,0.8630915920925458,NO,56
98,0.32858438004538343,NO,10
99,0.8630915920925458,NO,59
100,2.9640869496237375E-236,NO,3670
101,0.9184111777527687,NO,381
102,0.9998786447612812,NO,509
103,0.8762768836424517,NO,107
104,0.9978592840197256,NO,399
105,0.9999856014295596,NO,210
106,0.9999953573979704,NO,200
107,0.9996339638345708,NO,95
108,0.9760433046338952,NO,20
109,0.9965948492504126,NO,33
110,0.9999944938803323,NO,274
111,0.5055721490462514,NO,104
112,0.5055721490462514,NO,84
113,0.37386653444669504,NO,39
114,0.943287954869579,NO,16
115,0.9994750414340614,NO,87
116,0.97759745070423,NO,30
117,0.10473911472276148,NO,395
118,0.9489953915256949,NO,40
119,0.9997836558000194,NO,194
120,0.37386653444669504,NO,22
121,0.8674257632079082,NO,14
122,0.9822766692010981,NO,69
123,0.9966628869742421,NO,69
124,0.32858438004538343,NO,15
125,0.9941410386823236,NO,67
126,0.970606485484691,NO,20
127,0.9977302261288308,NO,57
128,0.964367594809392,NO,6
129,0.9998473266964193,NO,130
130,0.9695854394181287,NO,28
131,0.970606485484691,NO,21
132,0.9879504369622558,NO,48
133,0.37386653444669504,NO,28
134,0.32858438004538343,NO,6
135,0.32858438004538343,NO,7
136,0.7806357790796729,NO,14
137,0.9968549667230068,NO,50
138,0.9021622853659885,NO,95
139,0.9597600722679626,NO,94
140,0.9086000802489942,NO,137
141,0.37386653444669504,NO,24
142,0.5055721490462514,NO,109
143,0.9007065607568225,NO,76
144,0.8433714077270941,NO,22
